CustomerID,Gender,SeniorCitizen,Tenure,MonthlyCharges,Contract,PaymentMethod,Churn,TotalCharges,AvgCharge
7952,Male,1,43,75.88,One year,Mailed check,0,3262.84,75.88000000000001
7953,Male,1,19,37.59,Month-to-month,Electronic check,0,714.21,37.59
7954,Female,1,61,112.04,One year,Credit card,0,6834.44,112.03999999999999
7955,Male,0,63,90.15,One year,Mailed check,1,5679.45,90.14999999999999
7956,Female,0,26,105.89,Month-to-month,Credit card,0,2753.14,105.89
7957,Female,1,35,40.79,Two year,Electronic check,1,1427.65,40.79
7958,Female,1,67,26.77,One year,Bank transfer,0,1793.59,26.77
7959,Male,0,56,53.72,Month-to-month,Mailed check,0,3008.32,53.720000000000006
7960,Female,0,40,71.67,Two year,Bank transfer,1,2866.8,71.67
7961,Male,0,29,100.24,Month-to-month,Electronic check,0,2906.96,100.24
7962,Male,0,6,59.77,One year,Electronic check,1,358.62,59.77
7963,Male,1,52,47.0,Month-to-month,Credit card,0,2444.0,47.0
7964,Male,1,1,57.25,Two year,Credit card,1,57.25,57.25
7965,Male,1,52,90.36,Two year,Mailed check,1,4698.72,90.36
7966,Female,0,24,53.62,Two year,Credit card,1,1286.88,53.620000000000005
7967,Female,0,34,117.92,Month-to-month,Credit card,1,4009.28,117.92
7968,Male,1,7,37.5,Month-to-month,Electronic check,0,262.5,37.5
7969,Female,1,11,95.31,Two year,Electronic check,0,1048.41,95.31
7970,Male,1,36,78.92,Two year,Mailed check,1,2841.12,78.92
7971,Female,0,20,43.31,Two year,Bank transfer,0,866.2,43.31
7972,Female,1,63,95.36,One year,Mailed check,0,6007.68,95.36
7973,Female,0,63,64.75,One year,Electronic check,0,4079.25,64.75
7974,Female,1,69,88.24,One year,Electronic check,0,6088.56,88.24000000000001
7975,Female,1,30,86.23,Two year,Mailed check,0,2586.9,86.23
7976,Male,1,30,31.06,One year,Mailed check,1,931.8,31.06
7977,Male,0,22,104.0,Two year,Bank transfer,0,2288.0,104.0
7978,Female,0,61,88.15,Month-to-month,Electronic check,0,5377.15,88.14999999999999
7979,Male,0,21,98.06,Two year,Credit card,0,2059.26,98.06000000000002
7980,Female,0,37,64.78,Two year,Electronic check,1,2396.86,64.78
7981,Male,0,27,39.51,One year,Credit card,0,1066.77,39.51
7982,Female,0,35,52.62,Month-to-month,Credit card,1,1841.7,52.620000000000005
7983,Female,1,38,110.15,Month-to-month,Credit card,0,4185.7,110.14999999999999
7984,Female,0,60,113.8,Month-to-month,Bank transfer,1,6828.0,113.8
7985,Male,1,70,68.19,One year,Mailed check,1,4773.3,68.19
7986,Male,0,32,49.88,One year,Credit card,1,1596.16,49.88
7987,Female,1,27,93.03,One year,Mailed check,1,2511.81,93.03
7988,Female,1,3,96.6,One year,Credit card,0,289.8,96.60000000000001
7989,Male,0,49,101.55,One year,Bank transfer,1,4975.95,101.55
7990,Male,1,30,23.11,Two year,Credit card,0,693.3,23.11
7991,Male,0,22,20.97,Month-to-month,Mailed check,0,461.34,20.97
7992,Male,0,19,55.72,One year,Bank transfer,0,1058.68,55.720000000000006
7993,Male,0,31,35.25,Month-to-month,Mailed check,0,1092.75,35.25
7994,Female,0,20,100.5,One year,Mailed check,1,2010.0,100.5
7995,Male,1,19,73.28,Two year,Mailed check,0,1392.32,73.28
7996,Female,0,2,102.53,Month-to-month,Credit card,0,205.06,102.53
7997,Female,1,40,37.69,One year,Bank transfer,0,1507.6,37.69
7998,Male,1,39,82.72,Two year,Bank transfer,0,3226.08,82.72
7999,Male,1,54,78.02,Two year,Bank transfer,0,4213.08,78.02
8000,Female,0,27,54.04,Month-to-month,Electronic check,0,1459.08,54.04
8001,Male,1,12,71.71,One year,Electronic check,1,860.52,71.71
8002,Female,0,71,78.9,Two year,Bank transfer,1,5601.9,78.89999999999999
8003,Male,1,17,108.95,Two year,Credit card,0,1852.15,108.95
8004,Male,0,10,25.56,Two year,Electronic check,0,255.6,25.56
8005,Male,0,19,102.34,Month-to-month,Credit card,0,1944.46,102.34
8006,Female,0,30,118.02,Month-to-month,Credit card,0,3540.6,118.02
8007,Male,0,30,93.18,One year,Electronic check,1,2795.4,93.18
8008,Female,1,25,93.73,One year,Mailed check,0,2343.25,93.73
8009,Male,1,66,41.8,Month-to-month,Mailed check,0,2758.8,41.800000000000004
8010,Female,0,35,72.31,Month-to-month,Mailed check,0,2530.85,72.31
8011,Male,1,51,90.59,Month-to-month,Electronic check,0,4620.09,90.59
8012,Female,0,71,80.23,Two year,Credit card,0,5696.33,80.23
8013,Female,0,71,58.51,Month-to-month,Electronic check,0,4154.21,58.51
8014,Female,1,27,114.01,One year,Bank transfer,0,3078.27,114.01
8015,Female,0,10,71.4,Two year,Credit card,0,714.0,71.4
8016,Female,0,43,116.99,Month-to-month,Electronic check,1,5030.57,116.99
8017,Female,0,55,76.39,One year,Credit card,0,4201.45,76.39
8018,Male,0,71,99.34,Month-to-month,Electronic check,1,7053.14,99.34
8019,Female,0,6,94.2,One year,Bank transfer,1,565.2,94.2
8020,Female,1,6,86.08,Two year,Bank transfer,0,516.48,86.08
8021,Female,1,48,21.45,Two year,Bank transfer,0,1029.6,21.45
8022,Male,1,2,27.74,One year,Mailed check,0,55.48,27.74
8023,Male,0,51,78.15,One year,Bank transfer,0,3985.65,78.15
8024,Male,0,61,111.18,Two year,Mailed check,0,6781.98,111.17999999999999
8025,Female,0,19,80.11,Two year,Credit card,0,1522.09,80.11
8026,Male,0,2,43.6,One year,Credit card,0,87.2,43.6
8027,Male,0,51,52.02,One year,Credit card,0,2653.02,52.02
8028,Female,0,26,82.32,Month-to-month,Electronic check,0,2140.32,82.32000000000001
8029,Female,1,70,79.71,Month-to-month,Electronic check,0,5579.7,79.71
8030,Male,0,20,115.57,Two year,Mailed check,0,2311.4,115.57000000000001
8031,Female,1,23,72.91,Two year,Mailed check,1,1676.93,72.91
8032,Female,0,54,55.5,Month-to-month,Mailed check,1,2997.0,55.5
8033,Female,1,15,72.5,Month-to-month,Electronic check,1,1087.5,72.5
8034,Female,0,6,98.62,Two year,Electronic check,0,591.72,98.62
8035,Male,1,35,74.04,Two year,Credit card,0,2591.4,74.04
8036,Female,1,8,52.61,One year,Bank transfer,0,420.88,52.61
8037,Male,0,57,53.86,One year,Bank transfer,0,3070.02,53.86
8038,Male,0,50,95.68,Two year,Electronic check,0,4784.0,95.68
8039,Male,1,49,26.64,Month-to-month,Bank transfer,0,1305.36,26.639999999999997
8040,Male,0,21,47.48,One year,Credit card,1,997.08,47.480000000000004
8041,Female,0,36,35.3,Two year,Bank transfer,0,1270.8,35.3
8042,Female,0,71,114.47,Month-to-month,Mailed check,1,8127.37,114.47
8043,Female,1,69,29.01,Month-to-month,Credit card,0,2001.69,29.01
8044,Male,0,58,95.82,Two year,Electronic check,0,5557.56,95.82000000000001
8045,Male,1,63,83.04,One year,Mailed check,0,5231.52,83.04
8046,Male,1,16,83.28,One year,Electronic check,1,1332.48,83.28
8047,Female,0,6,96.34,Two year,Electronic check,0,578.04,96.33999999999999
8048,Male,1,52,60.05,Month-to-month,Mailed check,1,3122.6,60.05
8049,Female,0,2,60.07,One year,Credit card,0,120.14,60.07
8050,Female,0,18,48.87,Two year,Electronic check,0,879.66,48.87
8051,Female,1,35,79.78,One year,Mailed check,0,2792.3,79.78
8052,Female,1,39,112.98,Two year,Mailed check,0,4406.22,112.98
8053,Male,1,1,112.4,One year,Electronic check,0,112.4,112.4
8054,Female,1,37,90.3,One year,Electronic check,0,3341.1,90.3
8055,Male,1,21,110.62,One year,Credit card,1,2323.02,110.62
8056,Female,0,1,116.35,Two year,Mailed check,1,116.35,116.35
8057,Male,1,4,99.51,Two year,Bank transfer,0,398.04,99.51
8058,Male,0,58,60.78,Month-to-month,Bank transfer,0,3525.24,60.779999999999994
8059,Female,0,1,68.32,One year,Electronic check,0,68.32,68.32
8060,Female,1,13,113.13,One year,Electronic check,0,1470.69,113.13000000000001
8061,Female,1,46,87.0,Two year,Credit card,0,4002.0,87.0
8062,Male,1,47,102.07,One year,Bank transfer,0,4797.29,102.07
8063,Female,1,7,31.61,Two year,Electronic check,1,221.27,31.610000000000003
8064,Female,1,51,39.39,Month-to-month,Electronic check,1,2008.89,39.39
8065,Male,0,3,54.41,One year,Bank transfer,0,163.23,54.41
8066,Female,0,50,38.82,Two year,Electronic check,0,1941.0,38.82
8067,Male,0,26,110.65,Two year,Bank transfer,0,2876.9,110.65
8068,Female,1,31,41.69,One year,Bank transfer,0,1292.39,41.690000000000005
8069,Male,1,62,75.72,Month-to-month,Credit card,1,4694.64,75.72
8070,Male,0,26,28.55,Two year,Bank transfer,0,742.3,28.549999999999997
8071,Female,1,67,35.5,One year,Electronic check,0,2378.5,35.5
8072,Male,1,55,44.74,Month-to-month,Mailed check,0,2460.7,44.739999999999995
8073,Female,1,28,118.29,Two year,Mailed check,1,3312.12,118.28999999999999
8074,Female,0,44,99.71,Month-to-month,Mailed check,1,4387.24,99.71
8075,Male,1,38,87.36,Two year,Credit card,0,3319.68,87.36
8076,Female,0,30,111.63,One year,Electronic check,1,3348.9,111.63000000000001
8077,Male,1,66,115.62,One year,Credit card,1,7630.92,115.62
8078,Male,1,8,65.36,One year,Credit card,0,522.88,65.36
8079,Male,0,14,52.77,Month-to-month,Credit card,0,738.78,52.769999999999996
8080,Male,1,62,51.53,Month-to-month,Electronic check,0,3194.86,51.53
8081,Male,1,63,23.57,One year,Electronic check,0,1484.91,23.57
8082,Male,1,66,47.96,Two year,Electronic check,0,3165.36,47.96
8083,Male,0,40,55.5,Month-to-month,Mailed check,1,2220.0,55.5
8084,Male,1,13,23.69,Month-to-month,Bank transfer,1,307.97,23.69
8085,Female,1,17,108.26,Two year,Electronic check,0,1840.42,108.26
8086,Female,1,15,104.79,Two year,Electronic check,1,1571.85,104.78999999999999
8087,Male,1,33,45.15,One year,Credit card,1,1489.95,45.15
8088,Female,1,16,100.26,Month-to-month,Electronic check,0,1604.16,100.26
8089,Female,0,13,99.62,Two year,Bank transfer,0,1295.06,99.61999999999999
8090,Female,0,23,53.5,Two year,Mailed check,0,1230.5,53.5
8091,Female,1,36,89.71,One year,Electronic check,0,3229.56,89.71
8092,Female,1,43,48.99,One year,Mailed check,0,2106.57,48.99
8093,Female,0,50,27.03,Month-to-month,Electronic check,0,1351.5,27.03
8094,Male,1,13,70.48,Two year,Mailed check,1,916.24,70.48
8095,Female,1,30,63.83,One year,Electronic check,0,1914.9,63.830000000000005
8096,Female,1,57,33.82,Month-to-month,Credit card,0,1927.74,33.82
8097,Female,1,30,69.06,One year,Mailed check,1,2071.8,69.06
8098,Female,1,71,114.94,Month-to-month,Credit card,1,8160.74,114.94
8099,Male,1,10,93.14,Two year,Credit card,1,931.4,93.14
8100,Male,1,66,93.89,One year,Electronic check,0,6196.74,93.89
8101,Male,1,39,95.76,Month-to-month,Credit card,0,3734.64,95.75999999999999
8102,Male,0,37,94.46,Month-to-month,Credit card,0,3495.02,94.46
8103,Female,0,3,21.99,Two year,Electronic check,0,65.97,21.99
8104,Male,1,34,112.47,One year,Credit card,0,3823.98,112.47
8105,Male,1,38,103.01,Month-to-month,Mailed check,0,3914.38,103.01
8106,Male,1,14,47.46,Month-to-month,Mailed check,1,664.44,47.46
8107,Male,1,64,75.27,Month-to-month,Bank transfer,0,4817.28,75.27
8108,Female,0,39,81.5,Month-to-month,Bank transfer,0,3178.5,81.5
8109,Male,0,54,33.19,One year,Bank transfer,0,1792.26,33.19
8110,Female,0,2,45.4,One year,Bank transfer,0,90.8,45.4
8111,Male,0,43,22.33,Month-to-month,Credit card,0,960.19,22.330000000000002
8112,Female,1,53,106.4,One year,Mailed check,1,5639.2,106.39999999999999
8113,Female,1,3,22.49,One year,Bank transfer,0,67.47,22.49
8114,Male,1,41,51.87,Two year,Credit card,0,2126.67,51.870000000000005
8115,Male,0,8,27.82,Two year,Electronic check,0,222.56,27.82
8116,Male,1,63,98.14,Month-to-month,Mailed check,1,6182.82,98.14
8117,Male,1,65,112.5,Two year,Electronic check,1,7312.5,112.5
8118,Female,0,4,76.28,One year,Bank transfer,0,305.12,76.28
8119,Female,0,68,33.96,Month-to-month,Bank transfer,0,2309.28,33.96
8120,Male,0,10,75.82,Two year,Bank transfer,0,758.2,75.82000000000001
8121,Male,0,50,97.03,Month-to-month,Mailed check,1,4851.5,97.03
8122,Female,0,23,91.84,Month-to-month,Electronic check,0,2112.32,91.84
8123,Male,1,61,94.17,Two year,Electronic check,1,5744.37,94.17
8124,Female,1,47,47.92,One year,Mailed check,1,2252.24,47.919999999999995
8125,Male,0,3,27.37,One year,Bank transfer,0,82.11,27.37
8126,Female,1,17,34.9,Two year,Bank transfer,0,593.3,34.9
8127,Female,1,22,115.55,Two year,Credit card,0,2542.1,115.55
8128,Female,1,16,81.35,Two year,Mailed check,0,1301.6,81.35
8129,Female,1,3,92.79,Two year,Electronic check,1,278.37,92.79
8130,Female,0,52,109.91,Month-to-month,Credit card,0,5715.32,109.91
8131,Male,1,33,105.28,One year,Electronic check,0,3474.24,105.27999999999999
8132,Female,1,42,41.84,One year,Electronic check,0,1757.28,41.839999999999996
8133,Male,1,2,25.81,Two year,Credit card,0,51.62,25.81
8134,Female,0,39,112.51,One year,Electronic check,0,4387.89,112.51
8135,Female,1,46,118.17,One year,Credit card,0,5435.82,118.16999999999999
8136,Male,0,48,76.73,One year,Credit card,0,3683.04,76.73
8137,Male,0,27,108.84,Two year,Credit card,0,2938.68,108.83999999999999
8138,Male,0,15,43.18,Two year,Bank transfer,0,647.7,43.18
8139,Male,0,7,31.1,One year,Bank transfer,1,217.7,31.099999999999998
8140,Female,1,57,69.98,Two year,Mailed check,1,3988.86,69.98
8141,Male,0,42,101.12,One year,Mailed check,0,4247.04,101.12
8142,Female,0,9,85.47,Two year,Credit card,1,769.23,85.47
8143,Male,0,6,83.73,One year,Mailed check,0,502.38,83.73
8144,Male,0,57,21.75,Two year,Bank transfer,0,1239.75,21.75
8145,Female,0,30,51.75,One year,Bank transfer,0,1552.5,51.75
8146,Female,1,55,113.95,Two year,Credit card,0,6267.25,113.95
8147,Male,0,54,33.43,Two year,Bank transfer,0,1805.22,33.43
8148,Female,1,27,92.64,One year,Credit card,0,2501.28,92.64
8149,Female,1,59,95.93,Month-to-month,Mailed check,0,5659.87,95.92999999999999
8150,Female,0,7,93.28,One year,Bank transfer,0,652.96,93.28
8151,Female,1,40,118.93,One year,Credit card,1,4757.2,118.92999999999999
8152,Female,1,2,60.92,Month-to-month,Credit card,0,121.84,60.92
8153,Female,1,14,88.22,Two year,Electronic check,0,1235.08,88.22
8154,Female,0,10,39.37,Month-to-month,Credit card,1,393.7,39.37
8155,Female,0,50,59.97,One year,Credit card,0,2998.5,59.97
8156,Male,0,18,69.16,Month-to-month,Bank transfer,1,1244.88,69.16000000000001
8157,Female,0,18,41.48,Two year,Electronic check,1,746.64,41.48
8158,Male,0,16,110.68,One year,Electronic check,0,1770.88,110.68
8159,Female,0,52,91.62,One year,Electronic check,0,4764.24,91.61999999999999
8160,Female,0,69,48.38,Two year,Bank transfer,1,3338.22,48.379999999999995
8161,Female,1,52,33.5,Two year,Mailed check,0,1742.0,33.5
8162,Female,1,31,48.79,One year,Credit card,0,1512.49,48.79
8163,Male,0,23,82.3,Two year,Electronic check,1,1892.9,82.3
8164,Male,1,42,102.64,Month-to-month,Electronic check,0,4310.88,102.64
8165,Female,0,62,70.32,Month-to-month,Bank transfer,0,4359.84,70.32000000000001
8166,Male,0,50,30.25,Month-to-month,Bank transfer,1,1512.5,30.25
8167,Female,0,15,44.93,Month-to-month,Electronic check,0,673.95,44.93
8168,Female,1,44,54.51,Two year,Mailed check,1,2398.44,54.51
8169,Male,0,42,83.61,Month-to-month,Bank transfer,0,3511.62,83.61
8170,Male,0,45,44.66,Month-to-month,Electronic check,1,2009.7,44.660000000000004
8171,Female,0,35,43.39,One year,Mailed check,0,1518.65,43.39
8172,Female,0,22,48.62,Two year,Bank transfer,0,1069.64,48.620000000000005
8173,Male,1,38,79.25,Two year,Mailed check,0,3011.5,79.25
8174,Female,0,70,69.26,Two year,Electronic check,0,4848.2,69.25999999999999
8175,Male,1,64,104.16,One year,Mailed check,0,6666.24,104.16
8176,Female,1,7,89.79,One year,Electronic check,0,628.53,89.78999999999999
8177,Female,0,44,86.68,Two year,Bank transfer,1,3813.92,86.68
8178,Male,0,7,35.47,Month-to-month,Credit card,0,248.29,35.47
8179,Male,1,66,25.52,One year,Credit card,0,1684.32,25.52
8180,Male,1,60,71.0,One year,Electronic check,0,4260.0,71.0
8181,Female,1,1,27.16,One year,Credit card,1,27.16,27.16
8182,Female,1,62,56.4,Two year,Electronic check,0,3496.8,56.400000000000006
8183,Female,0,18,22.61,Month-to-month,Credit card,0,406.98,22.61
8184,Female,1,7,37.68,One year,Credit card,0,263.76,37.68
8185,Male,1,54,31.04,One year,Bank transfer,0,1676.16,31.040000000000003
8186,Female,1,67,100.1,Two year,Electronic check,0,6706.7,100.1
8187,Female,1,10,54.61,Month-to-month,Mailed check,0,546.1,54.61
8188,Female,0,61,27.88,One year,Bank transfer,0,1700.68,27.880000000000003
8189,Male,0,59,46.55,Two year,Mailed check,1,2746.45,46.55
8190,Female,0,59,88.28,Two year,Bank transfer,0,5208.52,88.28
8191,Female,1,69,94.56,One year,Electronic check,0,6524.64,94.56
8192,Male,1,63,31.99,Two year,Mailed check,0,2015.37,31.99
8193,Female,0,8,97.86,Two year,Bank transfer,0,782.88,97.86
8194,Female,0,55,57.06,One year,Credit card,0,3138.3,57.06
8195,Male,1,6,87.94,Two year,Mailed check,0,527.64,87.94
8196,Female,0,1,87.15,Month-to-month,Bank transfer,0,87.15,87.15
8197,Female,1,56,99.36,Month-to-month,Bank transfer,0,5564.16,99.36
8198,Female,1,10,89.72,One year,Mailed check,0,897.2,89.72
8199,Male,1,23,23.89,Month-to-month,Credit card,0,549.47,23.89
8200,Female,1,16,71.95,Month-to-month,Mailed check,0,1151.2,71.95
8201,Female,1,16,36.62,One year,Mailed check,0,585.92,36.62
8202,Male,1,56,117.0,Two year,Mailed check,0,6552.0,117.0
8203,Male,0,6,45.58,Month-to-month,Bank transfer,0,273.48,45.580000000000005
8204,Female,0,30,62.01,Two year,Credit card,0,1860.3,62.01
8205,Female,0,63,39.67,One year,Mailed check,0,2499.21,39.67
8206,Female,1,1,33.46,Month-to-month,Mailed check,1,33.46,33.46
8207,Female,0,51,80.09,One year,Mailed check,0,4084.59,80.09
8208,Male,1,46,69.32,Two year,Mailed check,0,3188.72,69.32
8209,Female,1,21,57.47,One year,Mailed check,0,1206.87,57.46999999999999
8210,Male,1,38,28.54,Month-to-month,Mailed check,0,1084.52,28.54
8211,Male,1,69,93.6,One year,Credit card,0,6458.4,93.6
8212,Female,0,63,20.59,One year,Credit card,0,1297.17,20.59
8213,Female,0,50,65.77,One year,Credit card,0,3288.5,65.77
8214,Male,0,12,83.26,Two year,Electronic check,1,999.12,83.26
8215,Male,1,69,63.07,Two year,Electronic check,0,4351.83,63.07
8216,Female,0,44,32.62,Two year,Bank transfer,0,1435.28,32.62
8217,Male,0,52,97.82,Two year,Credit card,0,5086.64,97.82000000000001
8218,Female,0,9,52.39,Month-to-month,Credit card,0,471.51,52.39
8219,Female,1,65,33.48,Two year,Credit card,1,2176.2,33.48
8220,Male,0,10,75.03,Two year,Mailed check,0,750.3,75.03
8221,Male,1,46,21.92,Month-to-month,Mailed check,0,1008.32,21.92
8222,Female,0,58,52.41,Two year,Bank transfer,0,3039.78,52.410000000000004
8223,Male,1,37,95.06,One year,Credit card,0,3517.22,95.05999999999999
8224,Female,0,52,111.27,Two year,Mailed check,1,5786.04,111.27
8225,Female,0,13,79.17,Month-to-month,Credit card,0,1029.21,79.17
8226,Female,0,6,41.76,One year,Credit card,0,250.56,41.76
8227,Male,1,58,42.0,Month-to-month,Mailed check,0,2436.0,42.0
8228,Female,0,48,80.39,One year,Mailed check,0,3858.72,80.39
8229,Female,0,32,60.68,One year,Electronic check,0,1941.76,60.68
8230,Female,1,11,37.73,One year,Mailed check,1,415.03,37.73
8231,Female,1,5,98.74,Month-to-month,Electronic check,0,493.7,98.74
8232,Female,1,6,40.02,One year,Mailed check,0,240.12,40.02
8233,Female,1,21,52.16,One year,Credit card,0,1095.36,52.16
8234,Female,0,42,26.14,One year,Mailed check,0,1097.88,26.140000000000004
8235,Female,0,27,90.14,One year,Bank transfer,0,2433.78,90.14
8236,Female,1,3,47.53,One year,Credit card,0,142.59,47.53
8237,Female,0,60,43.29,Two year,Bank transfer,0,2597.4,43.29
8238,Female,1,66,50.34,Month-to-month,Credit card,1,3322.44,50.34
8239,Male,0,49,107.41,One year,Mailed check,0,5263.09,107.41
8240,Female,1,34,71.8,One year,Mailed check,1,2441.2,71.8
8241,Female,0,37,35.79,One year,Mailed check,0,1324.23,35.79
8242,Female,1,42,97.45,One year,Electronic check,0,4092.9,97.45
8243,Male,1,65,40.85,One year,Mailed check,0,2655.25,40.85
8244,Female,0,60,61.25,Two year,Bank transfer,0,3675.0,61.25
8245,Male,0,1,76.81,Two year,Electronic check,0,76.81,76.81
8246,Female,0,59,78.44,One year,Mailed check,0,4627.96,78.44
8247,Female,1,4,26.9,One year,Electronic check,0,107.6,26.9
8248,Male,0,14,103.68,One year,Electronic check,0,1451.52,103.67999999999999
8249,Female,1,18,67.94,Month-to-month,Credit card,1,1222.92,67.94
8250,Male,0,34,118.93,Month-to-month,Electronic check,0,4043.62,118.92999999999999
8251,Male,0,1,91.74,Two year,Electronic check,0,91.74,91.74
8252,Female,1,53,119.26,Two year,Credit card,0,6320.78,119.25999999999999
8253,Female,1,22,65.35,Month-to-month,Mailed check,0,1437.7,65.35000000000001
8254,Female,0,61,34.08,One year,Bank transfer,1,2078.88,34.08
8255,Female,1,22,92.73,Two year,Electronic check,1,2040.06,92.73
8256,Male,1,50,97.78,One year,Bank transfer,0,4889.0,97.78
8257,Male,0,16,105.28,One year,Electronic check,0,1684.48,105.28
8258,Female,1,28,50.14,Two year,Bank transfer,0,1403.92,50.14
